minutes,apigateway_api_gateway,blocklatency_disk sda,customersservice_customers_service,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,memavailable_mem_available,memcache_mem_cache,memutil_mem_util,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,srtt_SRTT_cumulative,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,vetsservice_vets_service,visitsservice_visits_service,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,source,service,Failure
12.0,0.0,13.0,0.0,8.0,1.0,7.0,13.0,2.0,2.0,22.0,9.0,406.0,380.0,366.0,337.0,372.0,397.0,376.0,337.0,15361334.0,3416227.0,37.7,0.0,296.0,28.0,54225.0,2904.5,1456.0,1474.0,1392.0,1412.0,1495.0,1450.0,1490.0,1478.0,22040.0,21022.0,22604.0,21427.0,21820.0,21243.0,22317.0,21475.0,40.3,39.0,41.2,39.0,39.3,39.4,40.8,39.7,0.0,0.0,0.0,62.0,1883.0,48402.0,NET_LOSS,customers,0
12.2,0.0,13.0,0.0,6.0,1.0,6.0,13.0,2.0,2.0,19.0,9.0,405.0,384.0,367.0,338.0,376.0,399.0,378.0,338.0,15290837.0,3416393.0,37.7,0.0,296.0,28.0,54225.0,2980.9,1459.0,1495.0,1392.0,1413.0,1495.0,1456.0,1490.0,1484.0,22270.0,22304.0,22775.0,21435.0,21820.0,21235.0,22414.0,21467.0,40.4,39.3,41.3,39.2,39.3,40.0,42.7,39.7,0.0,0.0,0.0,62.0,1883.0,40511.0,NET_LOSS,customers,0
12.5,0.0,13.0,0.0,0.0,1.0,1.0,10.0,8.0,9.0,12.0,9.0,373.0,410.0,369.0,364.0,386.0,423.0,403.0,366.0,15169595.0,3417538.0,38.0,0.0,296.0,28.0,38611.0,3009.0,1475.0,1607.0,1386.0,1488.0,1469.0,1635.0,1490.0,1615.0,22673.0,23159.0,24374.0,22706.0,22959.0,23384.0,23696.0,21359.0,41.5,42.0,43.8,41.5,41.4,42.3,43.9,39.7,0.0,0.0,0.0,62.0,1883.0,14620.0,NET_LOSS,customers,0
12.8,0.0,13.0,0.0,0.0,1.0,0.0,9.0,9.0,8.0,11.0,10.0,365.0,415.0,369.0,370.0,389.0,427.0,407.0,371.0,15139826.0,3417813.0,38.8,0.0,296.0,28.0,19086.0,3213.7,1475.0,1625.0,1384.0,1506.0,1468.0,1636.0,1490.0,1629.0,22845.0,23284.0,24709.0,23019.0,23183.0,23461.0,24427.0,21560.0,42.1,42.8,44.7,42.1,42.5,43.4,44.5,39.8,0.0,0.0,0.0,62.0,1883.0,14407.0,NET_LOSS,customers,0
13.0,0.0,13.0,17.0,0.0,1.0,1.0,8.0,9.0,8.0,8.0,11.0,362.0,415.0,374.0,372.0,390.0,418.0,410.0,375.0,14938969.0,3419471.0,39.3,0.0,296.0,28.0,13457.0,3336.3,1456.0,1631.0,1386.0,1508.0,1488.0,1579.0,1490.0,1638.0,22675.0,23456.0,24281.0,23696.0,23366.0,23566.0,24924.0,22020.0,41.9,43.2,44.6,42.6,42.0,43.6,45.0,40.0,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
13.2,0.0,13.0,17.0,0.0,1.0,1.0,8.0,9.0,8.0,8.0,11.0,362.0,415.0,375.0,373.0,390.0,416.0,410.0,377.0,14845814.0,3419572.0,39.5,0.0,296.0,28.0,13457.0,3377.7,1447.0,1625.0,1380.0,1507.0,1489.0,1565.0,1490.0,1635.0,22806.0,23787.0,24286.0,23750.0,23366.0,23581.0,24970.0,22121.0,41.9,43.2,44.8,42.7,41.9,43.7,45.9,40.1,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
13.5,0.0,13.0,17.0,0.0,1.0,1.0,8.0,9.0,1.0,17.0,19.0,362.0,405.0,390.0,386.0,390.0,392.0,410.0,402.0,14877446.0,3421107.0,39.4,0.0,296.0,28.0,13457.0,3371.3,1412.0,1577.0,1317.0,1452.0,1573.0,1456.0,1532.0,1616.0,23472.0,23967.0,24979.0,26293.0,23580.0,24778.0,25398.0,23368.0,42.7,43.8,45.6,47.3,43.4,44.8,46.4,42.4,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
13.8,0.0,13.0,17.0,0.0,1.0,1.0,8.0,9.0,1.0,17.0,19.0,362.0,402.0,394.0,389.0,390.0,385.0,410.0,405.0,14876736.0,3423307.0,39.5,0.0,296.0,28.0,13457.0,3305.1,1401.0,1547.0,1304.0,1432.0,1591.0,1440.0,1542.0,1616.0,23636.0,24201.0,25211.0,26966.0,23689.0,24964.0,25702.0,23787.0,43.2,44.0,46.5,49.0,43.8,45.7,46.9,42.9,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
14.0,0.0,13.0,77.0,0.0,2.0,1.0,8.0,9.0,2.0,15.0,14.0,362.0,398.0,390.0,392.0,393.0,392.0,408.0,400.0,14885616.0,3425976.0,39.5,48.0,296.0,28.0,13457.0,3117.8,1444.0,1488.0,1310.0,1425.0,1547.0,1440.0,1543.0,1616.0,23689.0,24658.0,25588.0,27472.0,23725.0,25139.0,26218.0,24090.0,43.4,44.3,46.5,49.4,43.9,46.0,47.0,43.2,0.0,7.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
14.2,0.0,13.0,77.0,0.0,2.0,1.0,8.0,9.0,2.0,13.0,12.0,364.0,398.0,394.0,393.0,398.0,391.0,407.0,400.0,14884261.0,3428150.0,39.6,48.0,296.0,28.0,13457.0,3109.4,1454.0,1468.0,1310.0,1425.0,1548.0,1436.0,1540.0,1616.0,24044.0,25803.0,25841.0,27472.0,23742.0,25131.0,26293.0,24134.0,43.5,44.4,46.5,49.4,44.0,46.1,47.7,43.2,0.0,7.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
14.5,0.0,13.0,77.0,0.0,9.0,1.0,0.0,9.0,2.0,10.0,2.0,388.0,378.0,416.0,398.0,417.0,389.0,379.0,394.0,14874682.0,3430032.0,39.6,48.0,296.0,28.0,13457.0,3116.4,1504.0,1353.0,1374.0,1430.0,1541.0,1434.0,1482.0,1589.0,25280.0,26758.0,27019.0,26968.0,24956.0,25523.0,26716.0,25698.0,46.1,48.1,48.7,49.1,46.2,46.6,48.1,46.4,0.0,7.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
14.8,0.0,13.0,77.0,1.0,9.0,1.0,0.0,9.0,2.0,9.0,1.0,393.0,376.0,418.0,400.0,419.0,389.0,375.0,392.0,14870540.0,3430082.0,39.6,48.0,296.0,28.0,13457.0,3222.5,1528.0,1331.0,1411.0,1431.0,1537.0,1433.0,1463.0,1580.0,25475.0,27197.0,27662.0,27003.0,25580.0,25748.0,26842.0,26685.0,46.8,49.2,50.0,49.0,46.9,47.1,48.4,48.4,0.0,7.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
15.0,0.0,13.0,155.0,2.0,7.0,1.0,2.0,9.0,2.0,8.0,0.0,399.0,383.0,433.0,400.0,420.0,396.0,377.0,391.0,14867228.0,3431475.0,39.6,48.0,296.0,28.0,13457.0,3545.8,1554.0,1324.0,1430.0,1439.0,1520.0,1441.0,1439.0,1576.0,25615.0,27542.0,27963.0,27242.0,25938.0,26286.0,27259.0,27362.0,46.8,49.6,50.4,49.4,47.3,48.1,48.6,49.2,0.0,1.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
15.2,0.0,13.0,155.0,13.0,7.0,1.0,2.0,9.0,2.0,8.0,0.0,399.0,384.0,436.0,400.0,420.0,396.0,377.0,391.0,14829981.0,3432244.0,39.6,48.0,296.0,28.0,13457.0,3527.2,1556.0,1323.0,1440.0,1458.0,1508.0,1446.0,1439.0,1575.0,25831.0,28145.0,28023.0,27289.0,25945.0,26297.0,27361.0,27453.0,46.8,49.7,50.4,49.6,47.5,48.4,49.3,49.2,0.0,1.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
15.5,0.0,13.0,155.0,27.0,0.0,1.0,2.0,9.0,2.0,0.0,0.0,405.0,409.0,481.0,420.0,420.0,417.0,376.0,419.0,14794193.0,3432871.0,39.7,48.0,296.0,28.0,13457.0,3565.6,1574.0,1335.0,1619.0,1585.0,1447.0,1522.0,1438.0,1585.0,26169.0,28663.0,28857.0,29035.0,27715.0,28693.0,27648.0,27990.0,47.7,51.2,52.5,52.2,50.9,52.2,49.6,50.3,0.0,1.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
15.8,0.0,13.0,155.0,28.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,409.0,416.0,482.0,423.0,420.0,419.0,376.0,422.0,14768695.0,3432970.0,40.1,48.0,296.0,28.0,13457.0,3572.2,1574.0,1349.0,1686.0,1617.0,1432.0,1544.0,1429.0,1582.0,26669.0,28716.0,29080.0,29292.0,29103.0,29654.0,27711.0,28027.0,48.6,51.6,53.2,53.2,51.9,53.1,49.7,51.2,0.0,1.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
16.0,0.0,13.0,395.0,21.0,2.0,1.0,2.0,9.0,2.0,3.0,0.0,408.0,417.0,473.0,429.0,420.0,425.0,377.0,416.0,14625420.0,3433559.0,40.4,48.0,296.0,28.0,13457.0,3566.1,1565.0,1369.0,1656.0,1622.0,1445.0,1544.0,1429.0,1571.0,27824.0,28821.0,29116.0,29521.0,29620.0,30418.0,27790.0,28797.0,49.6,51.7,53.7,53.5,53.4,54.6,50.1,51.9,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
16.2,0.0,13.0,395.0,8.0,2.0,1.0,2.0,9.0,2.0,3.0,0.0,407.0,417.0,469.0,431.0,420.0,427.0,385.0,415.0,14565980.0,3433793.0,40.6,48.0,296.0,28.0,13457.0,3575.6,1560.0,1379.0,1652.0,1622.0,1443.0,1544.0,1429.0,1568.0,29345.0,28922.0,29123.0,29521.0,29687.0,30418.0,27805.0,28907.0,50.0,51.7,53.7,53.6,53.5,54.6,50.7,52.1,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
16.5,0.0,13.0,395.0,2.0,9.0,1.0,9.0,9.0,9.0,9.0,0.0,407.0,417.0,442.0,457.0,420.0,441.0,442.0,397.0,14492428.0,3434469.0,40.8,48.0,296.0,28.0,13457.0,3531.3,1527.0,1473.0,1566.0,1647.0,1445.0,1569.0,1580.0,1523.0,30124.0,28894.0,29259.0,29473.0,30559.0,30771.0,28159.0,30260.0,54.1,52.1,53.6,53.6,54.8,55.7,51.3,53.5,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
16.8,0.0,13.0,395.0,2.0,9.0,1.0,9.0,9.0,8.0,9.0,1.0,407.0,417.0,434.0,453.0,420.0,449.0,450.0,394.0,14457099.0,3434601.0,41.5,48.0,296.0,28.0,13457.0,3566.2,1514.0,1495.0,1541.0,1646.0,1452.0,1578.0,1607.0,1517.0,30838.0,28931.0,29399.0,29507.0,30781.0,30776.0,28356.0,30418.0,54.8,52.1,53.6,53.7,55.4,55.7,51.7,54.2,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
17.0,0.0,13.0,35.0,1.0,7.0,1.0,8.0,9.0,8.0,8.0,1.0,407.0,417.0,435.0,445.0,420.0,447.0,443.0,391.0,14281419.0,3434933.0,41.9,48.0,296.0,28.0,13457.0,3566.9,1485.0,1481.0,1515.0,1618.0,1468.0,1559.0,1591.0,1540.0,30574.0,28971.0,29626.0,29580.0,31016.0,30619.0,28767.0,29664.0,54.6,51.9,53.7,53.8,56.1,55.5,52.0,54.4,6.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
17.2,0.0,13.0,35.0,1.0,7.0,1.0,8.0,8.0,8.0,8.0,5.0,406.0,418.0,436.0,442.0,424.0,446.0,442.0,391.0,14222153.0,3435425.0,42.0,48.0,296.0,28.0,13457.0,3566.9,1481.0,1483.0,1512.0,1593.0,1470.0,1537.0,1592.0,1540.0,30241.0,28971.0,29717.0,29635.0,31037.0,30583.0,28890.0,29628.0,54.5,51.9,53.8,53.8,56.1,55.5,53.5,54.4,6.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
17.5,0.0,13.0,35.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,18.0,397.0,428.0,444.0,405.0,426.0,443.0,410.0,402.0,14247640.0,3436451.0,42.0,48.0,296.0,28.0,13457.0,3573.9,1436.0,1479.0,1505.0,1500.0,1520.0,1464.0,1498.0,1637.0,29810.0,28971.0,30651.0,30139.0,31639.0,30043.0,30210.0,27790.0,53.9,52.0,55.7,54.3,56.9,53.4,54.7,50.9,6.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
17.8,0.0,13.0,35.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,19.0,392.0,431.0,447.0,397.0,425.0,444.0,412.0,405.0,14245234.0,3436542.0,42.0,48.0,296.0,28.0,13457.0,3582.2,1426.0,1491.0,1495.0,1489.0,1523.0,1453.0,1473.0,1653.0,29784.0,28980.0,31124.0,30556.0,31933.0,29915.0,30496.0,27453.0,53.8,52.4,56.3,54.6,57.2,53.8,55.0,50.3,6.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
18.0,0.0,13.0,57.0,1.0,2.0,1.0,8.0,2.0,2.0,3.0,11.0,388.0,428.0,442.0,393.0,424.0,450.0,411.0,400.0,14256585.0,3437975.0,42.0,48.0,296.0,28.0,13457.0,3807.7,1419.0,1521.0,1486.0,1471.0,1487.0,1449.0,1461.0,1597.0,30317.0,29046.0,31601.0,30897.0,32208.0,30284.0,30923.0,28024.0,53.8,52.5,56.3,54.8,57.5,54.6,55.3,51.6,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
18.2,0.0,13.0,57.0,3.0,2.0,2.0,8.0,3.0,2.0,3.0,10.0,388.0,426.0,441.0,393.0,424.0,454.0,412.0,400.0,14252013.0,3438396.0,42.0,48.0,296.0,28.0,13457.0,3881.7,1413.0,1536.0,1484.0,1471.0,1481.0,1449.0,1461.0,1598.0,31078.0,29500.0,31647.0,30901.0,32237.0,30290.0,30930.0,28113.0,53.8,52.5,56.3,54.9,57.6,54.8,55.6,51.7,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
18.5,0.0,13.0,57.0,9.0,9.0,9.0,0.0,18.0,8.0,9.0,2.0,400.0,426.0,439.0,398.0,421.0,477.0,425.0,381.0,14225435.0,3438563.0,42.0,48.0,296.0,28.0,13457.0,3938.6,1369.0,1623.0,1477.0,1478.0,1455.0,1468.0,1470.0,1581.0,31327.0,29805.0,32069.0,31088.0,32893.0,31190.0,31018.0,29292.0,56.2,54.1,57.9,55.5,58.6,56.3,55.8,53.0,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
18.8,0.0,13.0,57.0,10.0,9.0,8.0,0.0,18.0,8.0,9.0,1.0,405.0,425.0,440.0,400.0,421.0,477.0,430.0,377.0,14213668.0,3438584.0,42.4,48.0,296.0,28.0,13457.0,3938.9,1379.0,1628.0,1477.0,1479.0,1446.0,1468.0,1475.0,1567.0,31643.0,29929.0,32349.0,31197.0,33003.0,31345.0,31099.0,29624.0,56.6,54.2,58.3,55.8,58.6,56.4,56.0,53.4,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
19.0,0.0,13.0,0.0,7.0,8.0,7.0,3.0,14.0,8.0,8.0,5.0,407.0,420.0,440.0,399.0,419.0,457.0,433.0,376.0,14099802.0,3439202.0,42.6,48.0,296.0,28.0,13457.0,3901.7,1408.0,1575.0,1476.0,1478.0,1448.0,1449.0,1473.0,1549.0,31780.0,30095.0,32452.0,31536.0,33004.0,31451.0,31225.0,29874.0,56.8,54.4,58.8,56.4,58.1,56.2,56.1,53.8,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
19.2,0.0,13.0,0.0,6.0,8.0,7.0,4.0,14.0,8.0,8.0,6.0,408.0,420.0,440.0,396.0,415.0,449.0,434.0,377.0,14054760.0,3438777.0,42.7,48.0,296.0,28.0,13457.0,3925.2,1445.0,1560.0,1476.0,1480.0,1448.0,1440.0,1473.0,1549.0,31775.0,30723.0,32458.0,31545.0,33009.0,31449.0,31245.0,29917.0,56.8,54.5,58.8,56.6,58.0,56.2,56.2,53.9,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
19.5,0.0,13.0,0.0,0.0,8.0,1.0,19.0,2.0,1.0,0.0,9.0,414.0,422.0,452.0,417.0,411.0,416.0,440.0,403.0,14018454.0,3437401.0,42.8,48.0,296.0,28.0,13457.0,3925.1,1568.0,1450.0,1490.0,1504.0,1445.0,1377.0,1511.0,1534.0,31755.0,31354.0,32562.0,32610.0,32430.0,31268.0,31244.0,30352.0,57.0,56.0,58.8,58.3,58.0,56.0,56.3,54.2,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
19.8,0.0,13.0,0.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0,9.0,417.0,421.0,452.0,419.0,410.0,408.0,445.0,405.0,13992402.0,3437280.0,43.0,48.0,296.0,28.0,13457.0,3894.4,1583.0,1434.0,1491.0,1508.0,1445.0,1370.0,1521.0,1529.0,31803.0,31515.0,32765.0,32930.0,32456.0,31181.0,31276.0,30529.0,57.1,56.6,58.9,58.8,57.8,56.0,56.4,54.6,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
20.0,0.0,13.0,0.0,0.0,8.0,1.0,13.0,2.0,1.0,2.0,8.0,416.0,418.0,451.0,421.0,410.0,420.0,449.0,404.0,13974108.0,3435804.0,43.2,48.0,296.0,28.0,13457.0,3922.1,1560.0,1459.0,1483.0,1508.0,1445.0,1386.0,1526.0,1523.0,31971.0,31807.0,32909.0,33131.0,32379.0,31299.0,31427.0,30809.0,57.1,56.8,58.9,59.2,57.9,56.2,56.9,54.8,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
20.2,0.0,13.0,0.0,0.0,8.0,1.0,12.0,2.0,1.0,2.0,8.0,416.0,418.0,449.0,420.0,410.0,420.0,450.0,404.0,13950913.0,3434674.0,43.2,48.0,296.0,28.0,13457.0,3899.9,1559.0,1463.0,1466.0,1508.0,1444.0,1389.0,1526.0,1519.0,32348.0,32672.0,33044.0,33131.0,32389.0,31312.0,31580.0,30911.0,57.2,56.8,58.9,59.2,58.0,56.5,58.0,55.0,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
20.5,0.0,13.0,0.0,0.0,18.0,1.0,1.0,8.0,1.0,2.0,0.0,416.0,423.0,441.0,412.0,410.0,456.0,454.0,417.0,13931392.0,3434683.0,43.3,48.0,296.0,28.0,13457.0,3900.2,1510.0,1550.0,1397.0,1520.0,1408.0,1490.0,1513.0,1527.0,32537.0,32917.0,33401.0,33213.0,33158.0,32128.0,32516.0,31758.0,58.2,58.5,60.0,59.2,59.1,57.7,59.1,56.7,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
20.8,0.0,13.0,0.0,0.0,18.0,1.0,1.0,9.0,1.0,2.0,0.0,416.0,424.0,441.0,410.0,410.0,465.0,451.0,418.0,13930230.0,3434701.0,43.3,48.0,296.0,28.0,13457.0,3940.5,1505.0,1550.0,1369.0,1520.0,1404.0,1516.0,1512.0,1522.0,32569.0,33136.0,33441.0,33216.0,33432.0,32303.0,32613.0,32085.0,58.6,58.8,60.1,59.2,59.2,58.0,58.9,57.2,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
21.0,0.0,13.0,0.0,0.0,14.0,1.0,2.0,8.0,1.0,2.0,4.0,416.0,420.0,435.0,410.0,411.0,451.0,446.0,415.0,13927532.0,3435260.0,43.3,48.0,296.0,28.0,13457.0,4076.9,1474.0,1496.0,1356.0,1520.0,1407.0,1487.0,1511.0,1510.0,32693.0,33174.0,32857.0,33005.0,33521.0,32299.0,32411.0,32625.0,58.3,59.1,60.0,59.1,59.1,58.4,58.6,56.9,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
21.2,0.0,13.0,0.0,0.0,11.0,2.0,2.0,8.0,1.0,2.0,4.0,416.0,421.0,426.0,410.0,419.0,449.0,444.0,414.0,13900321.0,3435487.0,43.4,48.0,296.0,28.0,13457.0,4100.9,1472.0,1459.0,1356.0,1517.0,1403.0,1475.0,1510.0,1486.0,32519.0,33423.0,32513.0,32882.0,33508.0,32310.0,32298.0,32663.0,58.3,59.1,59.8,58.9,59.1,58.4,57.5,56.9,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
21.5,0.0,13.0,0.0,1.0,0.0,9.0,2.0,1.0,1.0,9.0,9.0,417.0,429.0,422.0,410.0,430.0,442.0,417.0,401.0,13839226.0,3436133.0,43.7,48.0,296.0,28.0,13457.0,4123.5,1465.0,1358.0,1354.0,1491.0,1523.0,1420.0,1491.0,1351.0,32524.0,33830.0,32110.0,32088.0,32814.0,32655.0,31617.0,33222.0,58.2,59.4,57.7,57.7,58.8,58.7,56.6,58.7,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
21.8,0.0,13.0,0.0,3.0,0.0,9.0,2.0,1.0,1.0,9.0,9.0,417.0,430.0,418.0,409.0,428.0,441.0,417.0,398.0,13789050.0,3436051.0,43.9,48.0,296.0,28.0,13457.0,4049.7,1471.0,1345.0,1338.0,1468.0,1523.0,1397.0,1485.0,1309.0,32149.0,33658.0,31702.0,31845.0,32438.0,32581.0,31193.0,33238.0,57.7,59.2,57.2,57.4,58.2,58.6,56.3,58.8,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
22.0,0.0,13.0,48.0,9.0,1.0,7.0,2.0,2.0,1.0,8.0,9.0,416.0,426.0,407.0,407.0,397.0,440.0,415.0,392.0,13774311.0,3436713.0,43.9,48.0,296.0,28.0,13457.0,3831.7,1476.0,1365.0,1329.0,1383.0,1432.0,1392.0,1484.0,1283.0,30139.0,31347.0,31169.0,31813.0,31768.0,32385.0,30563.0,32298.0,56.6,58.6,55.9,57.4,56.2,58.4,53.8,58.4,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
22.2,0.0,13.0,48.0,19.0,1.0,1.0,2.0,2.0,1.0,8.0,9.0,410.0,424.0,379.0,393.0,359.0,421.0,402.0,391.0,13769299.0,3437603.0,43.9,48.0,296.0,28.0,13457.0,3836.5,1477.0,1430.0,1251.0,1288.0,1249.0,1394.0,1501.0,1319.0,29390.0,30609.0,30261.0,31797.0,29587.0,31355.0,28317.0,31871.0,54.2,56.4,55.3,57.7,51.8,57.5,51.8,57.9,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
22.5,0.0,13.0,48.0,19.0,1.0,0.0,2.0,2.0,1.0,8.0,9.0,407.0,421.0,372.0,390.0,360.0,419.0,398.0,391.0,13768896.0,3437960.0,43.9,48.0,296.0,28.0,13457.0,3785.9,1471.0,1435.0,1230.0,1270.0,1200.0,1391.0,1501.0,1323.0,29134.0,30226.0,29740.0,31768.0,28367.0,31227.0,27721.0,31642.0,53.8,55.5,54.9,57.7,51.0,56.8,51.5,57.8,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
22.8,0.0,13.0,48.0,13.0,1.0,2.0,2.0,2.0,1.0,8.0,9.0,406.0,417.0,367.0,390.0,363.0,418.0,396.0,390.0,13767033.0,3438513.0,43.9,48.0,296.0,28.0,13457.0,3738.4,1471.0,1434.0,1203.0,1254.0,1144.0,1385.0,1500.0,1297.0,28953.0,29862.0,29356.0,31500.0,28195.0,30533.0,28070.0,30920.0,53.6,54.3,54.3,57.1,50.7,55.4,51.6,56.8,1.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
23.0,0.0,13.0,0.0,5.0,1.0,3.0,2.0,2.0,1.0,8.0,9.0,402.0,415.0,366.0,386.0,363.0,417.0,395.0,390.0,13761469.0,3438890.0,43.9,48.0,296.0,28.0,13457.0,3618.4,1472.0,1423.0,1201.0,1256.0,1144.0,1385.0,1489.0,1290.0,28730.0,29515.0,29088.0,31220.0,28201.0,30364.0,28090.0,30739.0,53.4,54.2,54.2,56.6,50.7,54.4,51.7,56.5,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
23.2,0.0,13.0,0.0,0.0,1.0,17.0,9.0,2.0,1.0,0.0,9.0,394.0,406.0,355.0,374.0,368.0,401.0,383.0,390.0,13742359.0,3438776.0,44.1,48.0,296.0,28.0,13457.0,3581.2,1482.0,1354.0,1167.0,1306.0,1087.0,1385.0,1253.0,1264.0,28238.0,29261.0,27992.0,29121.0,28398.0,28457.0,28655.0,28663.0,51.7,53.1,50.4,52.6,50.6,50.8,51.8,51.7,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
23.5,0.0,13.0,0.0,1.0,1.0,18.0,9.0,2.0,1.0,0.0,9.0,390.0,404.0,353.0,372.0,370.0,398.0,382.0,390.0,13732420.0,3438778.0,44.3,48.0,296.0,28.0,13457.0,3533.8,1468.0,1333.0,1165.0,1310.0,1084.0,1381.0,1170.0,1258.0,28158.0,29150.0,27793.0,28573.0,28396.0,27719.0,28778.0,28477.0,51.0,52.5,49.9,51.5,50.5,50.1,51.7,51.0,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
23.8,0.0,13.0,0.0,2.0,1.0,14.0,8.0,2.0,2.0,2.0,9.0,384.0,401.0,358.0,370.0,371.0,400.0,383.0,389.0,13636358.0,3438773.0,44.5,48.0,296.0,28.0,13457.0,3502.4,1437.0,1315.0,1163.0,1305.0,1109.0,1366.0,1101.0,1241.0,28272.0,28878.0,27881.0,28482.0,28481.0,27523.0,28237.0,28030.0,51.0,51.5,49.8,51.3,50.6,49.5,51.2,50.3,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
24.0,0.0,13.0,6.0,1.0,1.0,12.0,8.0,2.0,3.0,2.0,9.0,383.0,401.0,361.0,369.0,367.0,397.0,383.0,388.0,13602180.0,3437481.0,44.6,48.0,296.0,28.0,13457.0,3411.7,1413.0,1317.0,1164.0,1301.0,1109.0,1352.0,1100.0,1241.0,28346.0,28271.0,27920.0,28490.0,28481.0,27491.0,28066.0,28007.0,51.0,51.3,49.8,51.3,50.6,49.5,49.4,50.3,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
24.2,0.0,12.0,6.0,1.0,1.0,3.0,0.0,8.0,17.0,2.0,9.0,377.0,417.0,382.0,362.0,361.0,381.0,387.0,369.0,13603636.0,3434255.0,44.6,48.0,296.0,28.0,13457.0,3379.5,1323.0,1374.0,1182.0,1254.0,1233.0,1250.0,1198.0,1213.0,28464.0,27896.0,28684.0,28709.0,28246.0,26977.0,27099.0,27302.0,51.2,50.9,51.2,51.8,50.6,48.6,48.2,49.8,0.0,0.0,0.0,62.0,1883.0,0.0,NET_LOSS,customers,0
